company,name,fuel,km_driven,mileage,torque,seats,engine,Insurance_id,Insurance
Renault,Renault Lodgy 85PS RxE 7 Seater,Diesel,10000,26.21 kmpl,114.7Nm@ 4000rpm,7,796 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Maruti,Maruti Ertiga VDI,Diesel,19000,21.21 kmpl,90Nm@ 3500rpm,7,2993 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Maruti,Maruti Ciaz Zeta Diesel,Diesel,10000,17.8 kmpl,115Nm@ 4000rpm,5,1498 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Renault,Renault Lodgy 85PS RxE 7 Seater,Diesel,25000,18.6 kmpl,115Nm@ 3500-3600rpm,7,998 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift VXI,Petrol,30000,21.1 kmpl,111.7Nm@ 4000rpm,5,1198 CC,0,"Comapany Name:Acko,Policy Plan:4578"
BMW,BMW 5 Series 530d,Diesel,90000,20.45 kmpl,195Nm@ 1400-2200rpm,5,1495 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift VXi BSIV,Petrol,20000,17.5 kmpl,114Nm@ 3500rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Alto K10 LXI,Petrol,48000,17.8 kmpl,200Nm@ 1750rpm,5,1198 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Alto LXi,Petrol,120000,17.5 kmpl,290Nm@ 1800-2800rpm,5,1493 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Mercedes-Benz,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Diesel,210000,25.0 kmpl,190Nm@ 2000rpm,5,1598 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i20 2015-2017 Sportz 1.2,Petrol,200400,20.3 kmpl,99.04Nm@ 4500rpm,5,1497 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti 800 AC,Petrol,110000,14.24 kmpl,111.7Nm@ 4000rpm,4,2179 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Honda,Honda WR-V i-DTEC VX,Diesel,38000,18.6 kmpl,320Nm@ 1700-2700rpm,5,1598 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Mahindra,Mahindra Bolero 2011-2019 SLX,Diesel,90000,22.54 kmpl,"16.1@ 4,200(kgm@ rpm)",7,1061 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Maruti,Maruti Swift Vdi BSIII,Diesel,43000,19.09 kmpl,200Nm@ 1750rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai EON Era Plus,Petrol,25000,21.03 kmpl,99Nm@ 4500rpm,5,1199 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift VDI Deca,Diesel,26000,17.8 kmpl,90Nm@ 3500rpm,5,1198 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Tata,Tata Indigo eCS LE TDI BSIII,Diesel,120000,18.2 kmpl,"24@ 1,900-2,750(kgm@ rpm)",5,1196 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Mahindra,Mahindra TUV 300 T6 Plus,Diesel,70000,19.09 kmpl,62Nm@ 3000rpm,7,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Mahindra,Mahindra TUV 300 T6 Plus,Diesel,60000,21.02 kmpl,"20@ 4,700(kgm@ rpm)",7,1968 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai EON D Lite Plus,Petrol,120000,20.14 kmpl,320Nm@ 1700-2700rpm,5,1197 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Renault,Renault KWID Climber 1.0 MT,Petrol,20000,17.01 kmpl,130Nm@ 4000rpm,5,2498 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Omni LPG CARGO BSIII W IMMOBILISER,LPG,25000,26.0 kmpl,140Nm@ 1800-3000rpm,5,1248 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Hyundai,Hyundai Grand i10 AT Sportz,Petrol,60000,,190Nm@ 2000rpm,5,1493 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai Verna 1.6 SX CRDI (O) AT,Diesel,80000,19.98 kmpl,"115@ 2,500(kgm@ rpm)",5,1493 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Tata,Tata Indigo CS LS (TDI) BS-III,Diesel,80000,13.6 kmpl,59Nm@ 2500rpm,5,1498 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i20 Asta Optional with Sunroof 1.2,Petrol,1303,15.96 kmpl,109Nm@ 4500rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Volkswagen,Volkswagen Polo GT TSI,Petrol,31800,25.4 kmpl,400nm@ 1750-3000rpm,5,998 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Volkswagen,Volkswagen Ameo 1.2 MPI Highline,Petrol,20000,15.1 kmpl,202Nm@ 3600-5200rpm,5,1396 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i10 Sportz 1.2 AT,Petrol,45000,24.7 kmpl,430Nm@ 1750-2500rpm,5,1196 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Honda,Honda City S,Petrol,17000,20.77 kmpl,347Nm@ 4300rpm,5,2494 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i10 Magna,Petrol,68089,22.9 kmpl,213Nm@ 4500rpm,5,1461 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Volkswagen,Volkswagen Polo Petrol Highline 1.2L,Petrol,56494,17.2 kmpl,110Nm@ 4800rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Honda,Honda Jazz Basic,Petrol,79328,25.83 kmpl,200Nm@ 1200-3600rpm,5,1396 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Hyundai,Hyundai i10 Sportz AT,Petrol,7500,19.7 kmpl,400Nm@ 1750-2500rpm,5,796 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift VXI,Petrol,8500,,400Nm@ 1750-2500rpm,5,796 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift LXI,Petrol,7032,20.62 kmpl,110Nm@ 4800rpm,5,1405 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Tata,Tata Tigor 1.2 Revotron XZ,Petrol,2000,,350Nm@ 1500-2750rpm,5,1061 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Alto K10 VXI,Petrol,17000,,300Nm@ 1600-4000rpm,5,1197 CC,16,"Comapany Name:Royal Sundaram,Policy Plan:7234"
Hyundai,Hyundai Verna 1.6 VTVT,Petrol,21000,24.7 kmpl,382nm@ 1750-2250rpm,5,1396 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai Grand i10 CRDi Asta,Diesel,37000,19.7 kmpl,620Nm@ 1600-2400rpm,5,1396 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai Elite i20 Petrol Sportz,Petrol,10000,17.0 kmpl,400Nm@ 1750-2500rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Tata,Tata New Safari DICOR 2.2 EX 4x2,Diesel,3500,22.77 kmpl,171.6Nm@ 1500-4000rpm,7,1405 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Tata,Tata Indigo CR4,Diesel,46000,23.59 kmpl,400Nm@ 1750-3000rpm,5,1582 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Tata,Tata Indica V2 eLS,Diesel,52000,,226Nm@ 4400rpm,5,1896 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Ford,Ford Fiesta 1.4 TDCi EXI,Diesel,20000,17.3 kmpl,114Nm@ 4000rpm,5,1496 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Ford,Ford Fiesta Classic 1.4 Duratorq CLXI,Diesel,25000,18.9 kmpl,114Nm@ 3500rpm,5,1461 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i20 Sportz Option 1.2,Petrol,70000,20.46 kmpl,110Nm@ 4500rpm,5,1186 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i10 Era,Petrol,40000,20.3 kmpl,330Nm@ 1600-2800rpm,5,1086 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Honda,Honda City i-VTEC VX,Petrol,7300,28.09 kmpl,113Nm@ 4200rpm,5,796 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Honda,Honda Mobilio V i DTEC,Diesel,25000,18.6 kmpl,200Nm@ 1750rpm,7,1061 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Mahindra,Mahindra TUV 300 T8,Diesel,100000,16.5 kmpl,62Nm@ 3000rpm,7,1968 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai Creta 1.6 CRDi SX,Diesel,35000,20.51 kmpl,190Nm@ 1750-2250rpm,5,1396 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Alto K10 VXI,Petrol,100000,15.4 kmpl,,5,1197 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz AT,Petrol,80000,17.8 kmpl,259.8Nm@ 1900-2750rpm,5,2179 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Toyota,Toyota Innova Crysta 2.4 VX MT 8S BSIV,Diesel,60000,20.45 kmpl,111.7Nm@ 4000rpm,8,1493 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
BMW,BMW X3 xDrive20d,Diesel,110000,26.59 kmpl,230Nm@ 1500-2500rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Mahindra,Mahindra XUV500 W8 4WD,Diesel,70000,22.32 kmpl,219.7Nm@ 1500-2750rpm,7,1498 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Mercedes-Benz,Mercedes-Benz GLA Class 200 CDI SPORT,Diesel,40000,16.6 kmpl,96.1Nm@ 3000rpm,5,2956 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Ford,Ford Fiesta 1.4 ZXi TDCi LE,Diesel,90000,23.4 kmpl,145Nm@ 4100rpm,5,1396 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Renault,Renault Duster 110PS Diesel RxZ,Diesel,95000,25.83 kmpl,250Nm@ 1500-2500rpm,5,1399 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Alto LXi,Petrol,200000,15.42 kmpl,180 Nm at 1440-1500rpm,5,1399 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Honda,Honda City 1.5 S MT,Petrol,30000,21.5 kmpl,190Nm@ 2000rpm,5,1248 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Mahindra,Mahindra XUV500 W10 2WD,Diesel,30000,,190Nm@ 2000rpm,7,1991 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift Dzire ZDI,Diesel,70000,20.89 kmpl,230Nm@ 1500-2500rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift Dzire VDI,Diesel,80000,20.36 kmpl,360Nm@ 1400-3200rpm,5,1461 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Tata,Tata Indigo LX,Diesel,100000,17.3 kmpl,190Nm@ 2000rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift VDI Optional,Diesel,70000,18.9 kmpl,190Nm@ 2000rpm,5,1493 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Maruti,Maruti Wagon R VXI BS IV,Petrol,30000,20.51 kmpl,200Nm@ 1750rpm,5,1405 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Ford,Ford Figo 1.2P Titanium Plus MT,Petrol,15000,15.96 kmpl,106.5Nm@ 4400rpm,5,1994 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Celerio ZXI,Petrol,21000,15.37 kmpl,215Nm@ 1750-3000rpm,5,1498 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai Creta 1.6 VTVT S,Petrol,35000,25.4 kmpl,113Nm@ 4200rpm,5,1298 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i20 2015-2017 Asta Option 1.4 CRDi,Diesel,25000,23.95 kmpl,110Nm@ 4800rpm,5,1599 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Alto LXi BSIII,Petrol,30000,23.84 kmpl,114Nm@ 3500rpm,5,1497 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i20 2015-2017 Sportz 1.4 CRDi,Diesel,10000,14.49 kmpl,190Nm@ 2000rpm,5,1198 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti 800 AC,Petrol,40000,17.2 kmpl,111.8Nm@ 4000rpm,4,1396 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift VDI BSIV,Diesel,25000,14.8 kmpl,74.5Nm@ 4000rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Celerio ZXI,Petrol,15000,10.5 kmpl,190Nm@ 2000rpm,5,1498 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift ZXI Plus,Petrol,70000,16.1 kmpl,62Nm@ 3000rpm,5,2982 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Ertiga VDI,Diesel,7800,17.8 kmpl,99Nm@ 4500rpm,7,814 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Honda,Honda City Corporate Edition,Petrol,55000,24.3 kmpl,320Nm@ 1700-2700rpm,5,993 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Mahindra,Mahindra Bolero Power Plus ZLX,Diesel,30000,17.5 kmpl,114Nm@ 3500rpm,7,2523 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Mahindra,Mahindra Verito 1.5 D6 BSIII,Diesel,125000,19.1 kmpl,195Nm@ 1400-2200rpm,5,814 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Wagon R AMT VXI,Petrol,50000,23.4 kmpl,113Nm@ 4200rpm,5,1086 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift Dzire VXI 1.2,Petrol,40000,16.0 kmpl,205Nm@ 1750-3250rpm,5,1999 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Alto 800 LXI,Petrol,30000,15.3 kmpl,114Nm@ 3500rpm,5,2487 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift Dzire AMT VXI BS IV,Petrol,30000,10.5 kmpl,106.5Nm@ 4400rpm,5,1999 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift VXI Optional,Petrol,35000,10.5 kmpl,114Nm@ 4000rpm,5,2179 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Tata,Tata Hexa XE,Diesel,30000,20.0 kmpl,142Nm@ 4000rpm,7,1969 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i20 Magna,Petrol,60000,25.1 kmpl,84Nm@ 3500rpm,5,2494 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift Dzire VDI,Diesel,39000,15.9 kmpl,154.9Nm@ 4200rpm,5,998 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Wagon R VXI BS IV,Petrol,15000,19.7 kmpl,91Nm@ 4250rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Toyota,Toyota Corolla Altis 1.8 VL AT,Petrol,5000,20.14 kmpl,110Nm@ 4800rpm,5,1199 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Honda,Honda Brio S MT,Petrol,9750,25.1 kmpl,99.04Nm@ 4500rpm,5,2494 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Baleno Alpha Automatic,Petrol,110000,19.7 kmpl,343Nm@ 1400-2800rpm,5,1197 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Tata,Tata Safari Storme EX,Diesel,35000,26.0 kmpl,110Nm@ 4800rpm,7,1496 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Alto LXi,Petrol,10000,26.0 kmpl,330Nm@ 1600-2800rpm,5,1197 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Renault,Renault KWID RXT,Petrol,157138,19.7 kmpl,290Nm@ 1800-2800rpm,5,1186 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Vitara Brezza VDi Option,Diesel,120000,16.0 kmpl,"24@ 1,900-2,750(kgm@ rpm)",5,1995 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai Xcent 1.2 VTVT SX,Petrol,110000,22.3 kmpl,99.04Nm@ 4500rpm,5,1995 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Alto 800 LXI,Petrol,46000,16.2 kmpl,360Nm@ 1750-2800rpm,5,1199 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i20 1.2 Sportz,Petrol,102000,14.0 kmpl,"11.5@ 4,500(kgm@ rpm)",5,1598 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i20 Active 1.4 SX with AVN,Diesel,50000,19.7 kmpl,69Nm@ 3500rpm,5,1984 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift Dzire VDI,Diesel,110000,19.7 kmpl,343Nm@ 1400-2800rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Ertiga ZDI,Diesel,120000,23.95 kmpl,,7,1197 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Ertiga ZDI,Diesel,285000,23.4 kmpl,20.4@ 1400-3400(kgm@ rpm),7,1586 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Renault,Renault Duster 85PS Diesel RxE,Diesel,50000,,145Nm@ 4600rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Renault,Renault Duster 85PS Diesel RxE,Diesel,70000,18.15 kmpl,190Nm@ 2000rpm,5,1197 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Ford,Ford Freestyle Trend Diesel BSIV,Diesel,120000,17.0 kmpl,200Nm@ 1750rpm,5,1461 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Mercedes-Benz,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Diesel,93000,18.6 kmpl,22.4 kgm at 1750-2750rpm,5,1298 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Mercedes-Benz,Mercedes-Benz New C-Class 250 CDI Classic,Diesel,50000,16.1 kmpl,195Nm@ 1400-2200rpm,5,1199 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift Dzire VXI 1.2,Petrol,100000,18.6 kmpl,101Nm@ 3000rpm,5,1199 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Ford,Ford Ecosport 1.5 Diesel Titanium,Diesel,70000,15.3 kmpl,"14.3@ 1,800-3,000(kgm@ rpm)",5,1396 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Mahindra,Mahindra XUV300 W8 Option Diesel BSIV,Diesel,90000,22.8 km/kg,,5,1086 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Volkswagen,Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,Diesel,5000,25.47 kmpl,113.75nm@ 4000rpm,5,2755 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Mahindra,Mahindra XUV300 W8 Option BSIV,Petrol,27000,18.2 kmpl,111.7Nm@ 4000rpm,5,1197 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai Creta 1.6 CRDi AT SX Plus,Diesel,122000,16.0 kmpl,330Nm@ 1600-2800rpm,5,1396 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i20 1.4 Asta Option,Diesel,74000,15.1 kmpl,180.4Nm@ 1750-2500rpm,5,1405 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i20 1.4 Sportz,Diesel,6500,23.84 kmpl,113Nm@ 4200rpm,5,1461 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Ciaz 1.3 Alpha,Diesel,80000,24.7 kmpl,180 Nm at 1440-1500rpm,5,1399 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift VXI BSIV,Petrol,50000,25.47 kmpl,90Nm@ 3500rpm,5,1199 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Volkswagen,Volkswagen Ameo 1.5 TDI Highline 16 Alloy,Diesel,50000,13.5 kmpl,195Nm@ 1400-2200rpm,5,1405 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Renault,Renault Duster 85PS Diesel RxL,Diesel,80000,25.32 kmpl,103Nm@ 4500rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i10 Magna,Petrol,25000,18.9 kmpl,72Nm@ 4386rpm,5,1197 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Baleno Sigma 1.2,Petrol,35000,15.96 kmpl,200Nm@ 2000rpm,5,1591 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai Creta 1.4 CRDi Base,Diesel,30000,22.1 kmpl,90Nm@ 3500rpm,5,1498 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Tata,Tata Manza Club Class Quadrajet90 EX,Diesel,10000,19.09 kmpl,138nm@ 4400rpm,5,1461 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Renault,Renault Triber RXZ BSIV,Petrol,80000,22.32 kmpl,90Nm@ 3500rpm,7,2523 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift Dzire VDI,Diesel,120000,20.0 kmpl,"13.5@ 2,500(kgm@ rpm)",5,2523 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift Dzire Vdi BSIV,Diesel,120000,20.8 kmpl,24 KGM at 1900-2750 RPM,5,1186 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Volkswagen,Volkswagen Polo 1.2 MPI Comfortline,Petrol,127991,21.1 kmpl,200Nm@ 1750rpm,5,2179 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Volkswagen,Volkswagen Polo 1.2 MPI Comfortline,Petrol,198000,26.0 kmpl,"12.5@ 3,000(kgm@ rpm)",5,796 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Wagon R LXI Minor,Petrol,65000,19.2 km/kg,100Nm@ 2700rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i10 Era,Petrol,90000,19.81 kmpl,,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Tata,Tata Indigo CS LX (TDI) BS III,Diesel,20000,19.0 kmpl,200Nm@ 1750rpm,5,1396 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Honda,Honda City V MT,Petrol,60000,21.1 kmpl,110Nm@ 3750rpm,5,1498 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift VDI BSIV,Diesel,13120,25.8 kmpl,72Nm@ 4386rpm,5,796 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift ZDI Plus,Diesel,87500,17.2 kmpl,350Nm@ 1750-2500rpm,5,1198 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai Grand i10 Magna,Petrol,125000,13.68 kmpl,259.8Nm@ 1900-2750rpm,5,796 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Tata,Tata Indica V2 GLX BSIII,Petrol,25000,18.6 kmpl,117nm@ 4000rpm,5,796 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai EON Magna Plus Option,Petrol,120000,22.77 kmpl,200Nm@ 1750rpm,5,1405 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Celerio ZXI,Petrol,35000,20.14 kmpl,154.9Nm@ 4200rpm,5,1498 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift VXI,Petrol,25000,17.8 kmpl,219.7Nm@ 1500-2750rpm,5,1364 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Ford,Ford EcoSport 1.5 Diesel Titanium BSIV,Diesel,120000,16.36 kmpl,"21.4@ 1,900(kgm@ rpm)",5,993 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Honda,Honda Brio S MT,Petrol,25000,22.32 kmpl,91Nm@ 4250rpm,5,1197 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai i20 1.2 Asta,Petrol,140000,27.28 kmpl,220Nm at 1400-2600 rpm,5,1461 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Honda,Honda City i-VTEC V,Petrol,79000,23.0 kmpl,187Nm@ 2500rpm,5,1086 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Mahindra,Mahindra Bolero 2011-2019 mHAWK D70 ZLX,Diesel,125000,19.7 kmpl,200Nm@ 1900rpm,7,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Celerio VXI,Petrol,80000,21.94 km/kg,220Nm@ 1500-2750rpm,5,1197 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Mahindra,Mahindra XUV500 W10 2WD,Diesel,110000,18.7 kmpl,146Nm@ 4800rpm,7,1172 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Renault,Renault KWID 1.0,Petrol,80000,25.2 kmpl,24 KGM at 1900-2750 RPM,5,998 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai EON Magna Plus,Petrol,100000,11.5 kmpl,259.8Nm@ 1900-2750rpm,5,2179 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Maruti,Maruti Swift VXI Optional,Petrol,100000,20.36 kmpl,250Nm@ 1500-2500rpm,5,1086 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Alto LXi,Petrol,78000,32.26 km/kg,180 Nm at 1440-1500rpm,5,1461 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Swift Dzire LDIX Limited Edition,Diesel,15000,12.05 kmpl,114.73nm@ 4000rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Alto K10 2010-2014 VXI,Petrol,70000,23.2 kmpl,280Nm@ 1800-2800rpm,5,1582 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Maruti,Maruti Alto K10 2010-2014 VXI,Petrol,5000,21.94 km/kg,115Nm@ 4000rpm,5,1388 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Hyundai,Hyundai EON 1.0 Era Plus,Petrol,75000,13.2 km/kg,90Nm@ 3500rpm,5,1248 CC,0,"Comapany Name:Acko,Policy Plan:4578"
Ford,Ford Fiesta Classic 1.6 Duratec CLXI,Petrol,5500,22.7 kmpl,113Nm@ 4200rpm,5,1498 CC,4,"Comapany Name:Go Digit,Policy Plan:4300"
Mahindra,Mahindra KUV 100 mFALCON D75 K2 Plus,Diesel,80000,17.2 kmpl,245Nm@ 1750rpm,6,1405 CC,0,"Comapany Name:Acko,Policy Plan:4578"
